마왕 딸이 밥을 잘한다 7,S000061896980,"마왕을 죽이고 세상을 구했다.마왕은 시간을 되돌려 다시 살아났다.그렇게 열두 번이 반복됐다.세상을 지키기 위해 마왕보다 더한 악마가 되어야 했다.헌터 강결은 마왕성을 공격해 마왕의 갓난 딸을 데려왔다.그리고 십 년이 지났다.조용히 은둔하며 지내기 위해 식당을 열었다.그런데.“사틴이가 해 준 밥이 최고야. 밥 한 공기 더!”“여기도!”마왕 딸이 밥을 너무 잘한다."""
김영하 소설 결정판 박스 세트 2차분(전6권),S000061863924,"복복서가에서 김영하 등단 25주년을 맞아, ‘김영하 소설 결정판 박스 세트’를 내놓았다. 『검은 꽃』 『엘리베이터에 낀 그 남자는 어떻게 되었나』 『아랑은 왜』 『살인자의 기억법』 『오빠가 돌아왔다』 『무슨 일이 일어났는지는 아무도』 6권을 1차분으로 먼저 선보인 후, 『호출』 『오직 두 사람』 『너의 목소리가 들려』 『퀴즈쇼』 『나는 나를 파괴할 권리가 있다』 『빛의 제국』 6권을 묶어 2차분으로 출간했다.결정판의 출간을 위해 작가는 그간 여러 출판사에서 나온 판본을 모두 꼼꼼히 검토하면서 시대의 변화에 발맞춰 문장과 어휘를 다듬고, 오류를 바로잡았다. 몇몇 작품에서는 줄거리와 구성까지 대폭 수정하였다. ‘결정판’이라는 이름에 부끄럽지 않도록 작가와 편집진 모두 지난 25년의 작가의 문학적 공과를 모두 담아내 이후 김영하 소설 문학의 저본으로 만들겠다는 각오로 임하였다. 개개의 작품들이 출간된 이후 발표된 작품론은 물론, 작품에 대한 문학, 출판계의 반응들도 함께 담아 독자들의 이해를 도왔다.이번 결정판 박스 세트 2차분에는 7년간 지면에 발표한 단편들을 모은 비교적 최근작인 소설집 『오직 두 사람』, 김영하라는 이름을 문단과 대중에 뚜렷이 각인시킨 첫 장편소설 『나는 나를 파괴할 권리가 있다』, 분단 이후 한국문학사에 새로운 이정표를 세운 『빛의 제국』, 김영하식 슬픔의 미학을 볼 수 있는 『너의 목소리가 들려』, 한국의 이십대 또는 이십대적인 삶을 그려낸 『퀴즈쇼』 그리고 충격적인 첫 소설집 『호출』이 포함되었다.단 한 종도 절판되지 않고 한 작가의 모든 작품이 쇄를 거듭하며 꾸준히 사랑받아온 것은 한국문학사에서 매우 드문 장면이다. 결정판 세트 출간에 즈음하여 작가는 “등단한 지 25년이 되도록 모든 소설이 계속하여 출간되어왔다는 것은 작가 개인으로서 너무나 큰 축복이며 언제나 감사히 생각하고 있다. 그러나 한편으로는 그간의 작품들을 차분히 돌아볼 기회를 갖지 못했음도 의미한다. 이번 결정판 출간을 계기로 바로잡을 것은 바로잡고, 더할 것은 더하여 좀더 온전한 모습으로 독자들에게 전할 수 있게 되어 다행이다”라고 전했다."
우리의 정원,S000061897383,"‘책을 좋아하세요? 돌고래를 좋아하세요? 누군가의 팬인가요?’ 무언가를 좋아하느냐는 질문에는 많은 감정이 담겨 있다. 단순히 그 대상에 대한 관심을 넘어 상대방의 취향을 알고 싶다는 호감, 혹시 나와 같은 것을 좋아하지 않을까 하는 기대감까지. 더구나 좋아하는 대상에 대해서 이야기하는 것은 그 자체로 벅차고 설레는 일이다.  그런데 열일곱 살 ‘정원’은 자신이 가장 좋아하는 대상, 아이돌 그룹 ‘에이세븐’에 대해 다른 사람과 이야기하기를 주저한다. 자신에게 전부인 세계를 남이 가볍게 여긴다면, 상처 입을 것이 뻔해서다. 정원이 안심하고 마음을 털어놓는 상대는 화면 속 에이세븐과 SNS로 만난 ‘달이’뿐이다. 그런 달이가 갑자기 사라지면서 정원은 불안함과 상실감에 빠진다. ‘나는 왜 늘 언젠가 깨져 버릴 세계에 마음을 빼앗길까.’제20회 사계절문학상 대상 수상작 『우리의 정원』은 ‘좋아하는 마음’이 한 사람을 움직이고, 사람과 사람을 잇고, 세상을 조금씩 바꾸어 가는 과정을 담은 이야기다. 관계 맺기를 두려워하는 정원에게 선뜻 다가와 온기를 주는 친구들, 그에 힘입어 자기만의 세계를 가꾸고, 마침내 다른 사람의 간절한 소망에 귀 기울이는 정원. 그들이 보여 주는 따뜻한 소통과 변화는, 비록 대상은 다르더라도, 무언가를 진심으로 좋아하는 사람들이 서로의 마음을 존중하고 지지할 때 만들어지는 자유롭고 다정한 세계를 꿈꾸게 한다. 이 작품은 온라인과 오프라인 공간 모두를 긍정하는 시선, 조심스럽게 거리를 유지하며 서로를 존중하는 인물들의 태도, 따스한 숨결과 감촉을 느낄 수 있는 소중한 관계에까지 관심을 놓치지 않는다. 좋은 소설이 독자에게 정답을 알려 주기보다는 새롭고 진지한 질문을 던지는 것이라면, 이 작품은 분명한 그러한 장점을 지녔다. -오정희, 김해원, 오세란, 정은(제20회 사계절문학상 심사위원)[줄거리]열일곱 살 정원에게 친구 관계는 늘 어려운 숙제다. 특히 학기 초, 아이들이 자연스레 서로를 알아가고 무리를 짓는 모습을 보면 초조해지기도 하고, 외로워지기도 한다. 서로 취향과 생각이 맞으면 가까워질까? 하지만 정원은 자신이 가장 좋아하는 대상인 아이돌 ‘에이세븐’에 대해 친구들과 이야기하고 싶지 않다. 자신에게 소중한 존재에 대해 남이 시큰둥하게 반응하면 정말 상처받을 테니까. 정원은 화면 속 에이세븐과 덕질 메이트 ‘달이’로 이루어진 자기만의 세계에 머무르는 것이 좋다. 그러던 어느 날, 달이가 계정을 폐쇄하고 사라지자, 정원의 안전한 세계는 무너져 버린다. 정원은 ‘우리는 아주 가까이에 있어’라는 달이의 마지막 메시지를 실마리로 삼아, 주변을 둘러보기 시작한다. 너는, 어디에 있어?"
"호접몽전 12: 젊은 용, 눈을 뜨다 제2부 왕들의 시대",S000061898185,"네이버 오늘의 웹소설 연재 당시 선풍적인 인기를 끌었던 판타지 소설 시리즈 《호접몽전》이 8권으로 완결된 제1부에 이어 제2부 왕들의 시대 편이 새롭게 이어지고 있다. 2부의 제4권이자 《호접몽전》 시리즈의 12권 ‘젊은 용, 눈을 뜨다’ 편이 출간되었다.《호접몽전》은 순간기억능력과 과다기억증후군을 가진 21세기 대한민국 고등학생 진용운이 정체불명의 괴집단에게 습격을 받은 후, 《삼국지》의 시대로 넘어와 펼치는 모험을 그리고 있다. 《삼국지》에 대한 해박한 지식과 《삼국지》 게임 마니아인 주인공은 실제 《삼국지》 속의 맹장들과 조우해 천하를 둔 쟁패에 자의 반 타의 반 참여하게 되고, 그를 습격한 성혼단 역시 거대한 음모를 가진 채 삼국시대로 와 개입하면서 역사의 물줄기가 뒤틀리게 된다. 주인공의 호위무사로 탄생한 사천신녀들과 《삼국지》 영웅들 사이의 로맨스 또한 이야기의 한 축을 이룬다. 조자룡, 태사자, 유비, 관우, 장비, 여포와 같은 《삼국지》 맹장들과의 우정과 승부, 그리고 낯선 세계에서 책사로 활약을 시작한 용운 일행의 거대한 여정이 펼쳐진다."
김영하 소설 결정판 박스 세트 2차분(전6권),S000061863924,"복복서가에서 김영하 등단 25주년을 맞아, ‘김영하 소설 결정판 박스 세트’를 내놓았다. 『검은 꽃』 『엘리베이터에 낀 그 남자는 어떻게 되었나』 『아랑은 왜』 『살인자의 기억법』 『오빠가 돌아왔다』 『무슨 일이 일어났는지는 아무도』 6권을 1차분으로 먼저 선보인 후, 『호출』 『오직 두 사람』 『너의 목소리가 들려』 『퀴즈쇼』 『나는 나를 파괴할 권리가 있다』 『빛의 제국』 6권을 묶어 2차분으로 출간했다.결정판의 출간을 위해 작가는 그간 여러 출판사에서 나온 판본을 모두 꼼꼼히 검토하면서 시대의 변화에 발맞춰 문장과 어휘를 다듬고, 오류를 바로잡았다. 몇몇 작품에서는 줄거리와 구성까지 대폭 수정하였다. ‘결정판’이라는 이름에 부끄럽지 않도록 작가와 편집진 모두 지난 25년의 작가의 문학적 공과를 모두 담아내 이후 김영하 소설 문학의 저본으로 만들겠다는 각오로 임하였다. 개개의 작품들이 출간된 이후 발표된 작품론은 물론, 작품에 대한 문학, 출판계의 반응들도 함께 담아 독자들의 이해를 도왔다.이번 결정판 박스 세트 2차분에는 7년간 지면에 발표한 단편들을 모은 비교적 최근작인 소설집 『오직 두 사람』, 김영하라는 이름을 문단과 대중에 뚜렷이 각인시킨 첫 장편소설 『나는 나를 파괴할 권리가 있다』, 분단 이후 한국문학사에 새로운 이정표를 세운 『빛의 제국』, 김영하식 슬픔의 미학을 볼 수 있는 『너의 목소리가 들려』, 한국의 이십대 또는 이십대적인 삶을 그려낸 『퀴즈쇼』 그리고 충격적인 첫 소설집 『호출』이 포함되었다.단 한 종도 절판되지 않고 한 작가의 모든 작품이 쇄를 거듭하며 꾸준히 사랑받아온 것은 한국문학사에서 매우 드문 장면이다. 결정판 세트 출간에 즈음하여 작가는 “등단한 지 25년이 되도록 모든 소설이 계속하여 출간되어왔다는 것은 작가 개인으로서 너무나 큰 축복이며 언제나 감사히 생각하고 있다. 그러나 한편으로는 그간의 작품들을 차분히 돌아볼 기회를 갖지 못했음도 의미한다. 이번 결정판 출간을 계기로 바로잡을 것은 바로잡고, 더할 것은 더하여 좀더 온전한 모습으로 독자들에게 전할 수 있게 되어 다행이다”라고 전했다."
너의 목소리가 들려,S000061863922,"김영하 등단 25주년을 맞이해 시작된 ‘복복서가×김영하 소설’ 시리즈 2차분 6권 가운데 앞서 출간된 『오직 두 사람』 『나는 나를 파괴할 권리가 있다』 『빛의 제국』에 이어 나머지 3종이 모두 출간되었다. 이번에 출간된 소설은 김영하식 슬픔의 미학을 볼 수 있는 『너의 목소리가 들려』, 한국의 이십대 또는 이십대적인 삶을 그려낸 『퀴즈쇼』 그리고 충격적인 첫 소설집 『호출』이다. 작가 스스로 우울에 침잠하여 쓴 고아들의 이야기인 『너의 목소리가 들려』는 버려진 존재들의 삶을 파격적으로 묘사함으로써 그들의 분노와 슬픔 그리고 취약성을 보여주며, 이와 동시에 구성원에 대한 돌봄을 수행하지 못하고 붕괴해가는 사회구조를 드러낸다. 이번 개정판에서는 대폭주가 사라진 시대에서의 감회를 담은 ‘작가의 말’을 새로 실었다."
명예훼손죄,S000200037638,인간이 한 생을 살면서 그 누구나 명예훼손이란 것에 있어서 가해자는 누구이고 피해자는 또 누구인가?과연 가해자와 피해자에 해당 안 되는 사람이 과연 몇이나 되겠는가?
마왕 딸이 밥을 잘한다 7,S000061896980,"마왕을 죽이고 세상을 구했다.마왕은 시간을 되돌려 다시 살아났다.그렇게 열두 번이 반복됐다.세상을 지키기 위해 마왕보다 더한 악마가 되어야 했다.헌터 강결은 마왕성을 공격해 마왕의 갓난 딸을 데려왔다.그리고 십 년이 지났다.조용히 은둔하며 지내기 위해 식당을 열었다.그런데.“사틴이가 해 준 밥이 최고야. 밥 한 공기 더!”“여기도!”마왕 딸이 밥을 너무 잘한다."""
빙의로 최강 요원 7,S000061897443,"총에 맞고 죽을 뻔한 국정원 지원요원 최강.잠시 떨어졌던 사후 세계에서 두 영혼이 딸려 왔다.마법사 제라로바와 암살자 케라는 최강의 몸에 깃들어 힘을 빌려주기로 하고.책상물림 지원요원이던 최강은, 두 영혼의 도움으로 최강의 요원으로 재탄생한다!「불사신 혈랑」 박현수의 새로운 현대 첩보 판타지!"
이효석문학상 수상작품집 2022,S000061776935,"한국 단편문학의 어제와 오늘을 대표하는 작가들의 작품이 한자리에 모였다. 올해로 23회째를 맞이하는 이효석문학상 선정은 오정희, 구효서, 김동식, 편혜영, 이경재가 심사위원단이 되어 진행되었다. 김멜라, 김지연, 백수린, 위수정, 이주혜, 정한아의 작품을 최종심에 올렸고 심사위원 만장일치로 김멜라 작가의 〈제 꿈 꾸세요〉가 대상 수상작으로 선정되었다.대상 수상작 〈제 꿈 꾸세요〉는 주인공 ‘나’가 죽음의 가이드 ‘챔바’를 만나 다른 사람의 꿈속으로 여행을 떠나는 이야기다. ‘나’는 자신의 죽음을 알리는 것에 집중하지 않고 오히려 내 곁에 있는 사람이 “일어났을 때 웃게 되는 꿈”을 꾸게 하도록 시도한다. “악몽의 형식이 아니라 귀엽고 사랑스럽고, 또 가장 복된 방식”(편혜영)을 취하는 이 소설은 죽음을 무겁게 말하지 않고 있다. 귀여운 ‘챔바’를 따라 곁에 있는 사람들의 꿈을 차례로 방문하려는 ‘나’를 보며 우리는 오늘 밤 “좋은 꿈”꾸는 사람이 되고 싶어진다. “맑은 마음들이 만나지면서 깨끗하고 아름답게 다가오는 작품”(오정희)이며, 어쩌면 망자들이 저세상에서 보내는 산뜻하고 다정한 안부임을, 이 소설이 대신 말해주고 있다.대상 수상작가 김멜라의 자선작으로 신작 〈메께라 께라〉 발표!기수상작가 이서수의 자선작 〈연희동의 밤〉 수록!《이효석문학상 수상작품집 2022》는 대상 및 우수상 수상작 총 6개 작품 이외에도 대상 수상작가와 기수상작가의 자선작이 수록되어 알찬 구성을 이뤘다. 기수상작가 이서수 소설가는 2021년 이효석문학상 대상 수상 이후 장편소설 《헬프 미 시스터》를 출간하며 2021년 이효석문학상 대상 수상 당시 “세대 간의 가족 얘기를 노동과 버무려서 쓸” 예정이라고 말했던 포부를 지켜냈다. 자선작 〈연희동의 밤〉은 우연히 연희동 LP바에서 정태춘의 노래 ‘92년 장마, 종로에서’를 들은 계기로 썼다. 지금 이 시대를 두고 “기념비를 세우는 게 촌스러워진 시대”라고 말하는 주인공 ‘나’를 통해 N포 세대를 넘어 현실적으로 살아갈 수밖에 없는 젊은 층의 시대상을 소설 속에 적극 반영한다.대상 수상작가 김멜라 소설가의 자선작 〈메께라 께라〉는 어느 지면에도 발표한 적 없는 신작이다. 동생이 태어나기 전까지 잠깐 동안 주인공 ‘나’(소낭)는 제주도 “오름 어느 옴팡진 데”에 살고 있는 꾸모(할아버지)에게 맡겨지고 ‘안나 여사’와 ‘옥토끼’를 만나 하루하루를 보낸다. 제목에서처럼 “메께라”는 “어머나!” 하고 놀라는 감탄사로 자주 쓰이는 제주 사투리다. ‘나’는 “오름의 말”(제주 사투리)을 전부 알아들을 수 없지만 낯선 곳에서 ‘안나 여사’와 ‘옥토끼’가 부르는 노래로 한마음이 되고 만다. 소설 속 제주 사투리는 입말로 살려두었다. ‘나’의 시선을 따라가다 보면 말의 뜻을 유추하는 것보다 훨씬 중요한 걸 확인할 수 있을 것이다. “꼬리에 꼬리를 무는” 노랫말처럼 끝나지 않고 연결될 것이라는 희망을, 마침내 “내 마음의 옴팡진 곳”에 고인 기억이 추억이 될지 모른다는 믿음을, 갓 태어난 동생 ‘오롬’이의 존재를 인정하고 이해하고자 하는 용기를."
인성자의 회귀는 다르다 11,S000061896979,
골프의 신이 강림했다 9,S000061897442,부상으로 은퇴해야만 했던 불운한 골퍼 이태식.골프아카데미 헤드코치로 새로운 희망을 꽃피우다 사고를 당한다.KPGA 레전드 골퍼이자 애증 어린 친구 김상도의 망나니 아들.자신의 아끼는 제자 김태주로 깨어난 이태식.새롭게 얻은 젊은 몸에 못다 한 집념을 실은 혼신의 샷을 날린다!「홀인원」 「앨버트로스」 「골프가 좋아」그리고 마침내 골프의 신이 강림했다!
원포올(One for all) 5,S000061896958,"*뒷표지 글입니다.작렬하는 슛, 대지를 가르는 패스한계를 모르는 도전이 시작된다!축구 선수의 꿈을 품은 이강연냉혹한 현실에 부딪혀 방황하던 중운명과도 같은 소리가 귓가에 들어오는데……당신의 재능을 발굴하겠습니다!세계로 뻗어 나갈 최고의 축구 선수를 키우는‘One For All’ 프로젝트에, 지금 바로 참가하세요!단 한 번의 기회를 잡기 위해피지컬 만렙, 넘치는 재능을 가진 경쟁자들과 최고의 자리를 두고 한판 승부를 벌인다!실력만이 모든 것을 증명하는거친 그라운드에서 당당히 살아남아라!"
법대로 사랑하라 세트,S000061584467,"한국대학교 후문의 조용한 벚꽃 거리.하얀 꽃잎이 흩날리는 그 거리의 카페에는 변호사가 있었다.미스코리아 출신 악바리 변호사 김유리.잘 다니던 대형 로펌을 때려치우고 대뜸 모교 후문 앞에 카페를 차리다.“솔직히 이게 미친 짓이라는 건 나도 인정.이왕이면 이 구역의 미친년은 내가 한번 되어 보려고.”한때 괴물 천재라 불렸던 전직 검사 김정호.추리닝 또라이라 불리며 대충대충 살아가는 한량 같은 삶.그렇게 평온하던 그의 일상이 한순간에 깨져 버리다.“로(Law) 카페? 그건 또 뭐야?아니, 그걸 어디에 하겠다고? 여, 여기에?”14년의 짝사랑을 드러내지 못한 채 고백을 삼켜야만 했던 지난날들.이제는 한 발짝 더 가까이, 우리들의 시간이 달라진다.“사랑해. 자격도 없는 내가…… 너를 사랑해서 미안해.”만만하지 않은 세상을 살아가는 법.결코 만만하지 않은 서로의 마음을 쟁취하는 법.그리하여 우리가 뜨거운 심장으로 살아가고, 사랑하는 법.세상의 모든법(法)대로 사랑하라!"
개혁군주 10,S000061863430,"조선의 황혼기를 전성기로 바꿀전후무후한 개혁 군주가 나타났다!교통사고를 당하고건륭 60년의 어린 순조로 깨어난대통령 후보 공보6년 뒤 정조의 사망과 함께 시작된 세도정치로 인해조선이 서서히 몰락한다는 사실을 깨달은 그는정조를 설득해 나라를 개혁하기로 결심하는데……정조의 건강부터 동아시아 세력 개편까지뜯어고칠 것은 많지만, 시간은 단 6년뿐!예정된 파멸을 뛰어넘기 위해서는모든 것을 뒤엎어야 한다!조선을 미래로 이끌기 위한 분투가 펼쳐진다!"
예지몽으로 히든랭커 22,S000061863431,게임 판타지의 강자 ‘이현비’ 작가의 신작!『예지몽으로 히든랭커』 암담한 미래를 예지몽으로 꾼 가난한 대학생 가온가상현실 게임만이 유일한 기회란 걸 깨닫고 예지몽 속 정보로 고물상에 버려진 캡슐을 구하지만……-초월 시스템 접속을 축하합니다!-초월자 후보로 선정된 귀하는 &$%@F%K$……!시험 삼아 캡슐에 들어간 순간 이상한 소리와 함께온몸에 끔찍한 통증이 느껴지고간신히 탈출하니…… 엥? 환골탈태가 되었다?!예지몽 덕에 소심한 아싸에서 히든 던전까지 집어삼키는 랭커가 되기까지 게임의 모든 것을 즐겨라!
철학자와 안경아가씨,S000061898780,이 책은 박유영 저자의 현대소설책이다. 저자의 흥미롭고 재미있는 이야기들이 담겨있다.
"상처, 투쟁 그리고 개화",S000061838636,"억압과 폭력으로 신음하는 세상의 모든 이들에게총칼에 쓰러지지 않도록 희망과 용기를 선사하다일견 희곡의 형식을 띠고 있는 이 소설은 가상의 국가 ‘새터국’을 배경으로 한다. 이 나라의 집권 세력은 이웃 강대국에 의존하며 독재를 펴고 있다. “민주주의는 피를 먹고 자란다”라는 말처럼 새터국의 시민 세력도 유혈사태를 딛고 분연히 일어나 혁명을 향해 나아간다. 작가가 책을 통해 전하고자 하는 바는 명료하다. 우리가 권력에 굴복하지 않을 것을, 항상 두 눈을 시퍼렇게 뜨고 있을 것을 말한다. 앞으로 새터국의 운명은 어디로 향하게 될지, 이야기 속으로 들어가 그들과 연대해서 함께 나아가보도록 하자."
과학특성화중학교 2,S000061863233,"뜨인돌출판사 청소년 소설 시리즈 〈과학특성화중학교〉는 서울대학교 에너지시스템공학 박사이자 네이버 웹툰 〈닥터앤닥터 육아일기〉 작가 닥터베르가 청소년들에게 과학의 재미를 알려 주기 위해 집필한 과학 추리 판타지 소설이다. 이 시리즈는 총 3권으로, 화려하고 세밀한 배경 묘사와 귀엽고 훈훈한 캐릭터 디자인으로 청소년들에게 많은 사랑을 받는 리페 작가의 그림을 더해 세계관으로의 몰입을 한층 높였다. 2022년 상반기에 출간한 1권에 이어 이번에 출간하는 2권 ‘시간을 거슬러 온 조커와 사물함에 갇힌 우정’은 2학기 시작과 함께 학교의 두 번째 비밀을 파헤치는 올림피아드 준비부와 발레부의 대결을 흥미진진하게 그린다. 경쟁과 재미, 보상에 대한 욕심을 안고 각자의 속도로 조금씩 성장하는 아이들. 과연 두 번째 비밀을 풀고 승자의 불꽃을 쏘아 올릴 사람은 누가 될까?"
북녘 마을의 사람 사는 풍경,S000061897744,북한 단편서사에는 이데올로그가 강제하지 못하는 ‘너무나 인간적인’사람의 향기가 스며들어 있다. ‘주체형의 고상한 사람’이 아니라 좌충우돌 고민하고 내적으로 갈등하며 ‘고뇌하는 인간의 내면’이 텍스트의 행간에 잠복하고 있는 것이다. 이 편저는 단편 서사의 표면과 이면을 입체적으로 조망하면서 ‘어리석은 인간의 얼굴’로 자신과 세계를 이해하고 해석하려는 주인공들의 내면 풍경을 주목하였다. ‘신념의 화신’으로 등장하는 인물들보다 그 이데올로그적 존재의 곁에서 타인과 세계에 대해 의심을 품고 자신의 정체성을 탐색하는 ‘이방인적 존재’가 분석의 대상이 된 셈이다.
7인의 작가들 시소설집: 뜻밖의 의지,S000061898824,"라임(lime)처럼 상큼한 책과 콘텐츠를 만드는 출판사 리메로북스(limerobooks)의 두 번째 책 詩소설집 『뜻밖의 의지』가 출간되었다. 이장욱, 구병모, 김선재, 김수온, 여성민, 임현, 정지돈 등 개성 있는 작품세계를 구축해 온 작가들의 ‘시소설’ 7편을 엮었다. ‘시소설’은 단순히 시와 소설의 특징이 혼재된 것이 아니라, 시와 소설에 이미 내재해 있는 시적, 소설적 자질들을 어떻게 바라볼 것인가의 문제를 다룬다는 점에서 작가의 문학적 경험과 신념이 반영된 형식이라고 할 수 있다.  친구 “지혜”의 죽음이라는 서사에서 출발해 고유명사였던 “지혜”가 동음이의어인 일반명사로 쓰이다 형용사와 같이 존재하는 상황을 시적으로 풀어내는 이장욱의 『지혜와 거리두기』, 숨 쉬는 것조차 비용이 발생하는 현실을 “공기 요정”과 그것을 막는 “신제품”에 비유해 서술하는 구병모의 『숨값』, 실어증에 걸려 학대당하는 “너”를 베일에 싸인 “나”의 시점에서 묘사해 화자의 존재를 알레고리 속에 가두는 김선재의 『뜻밖의 의지』, “여인”이라는 등장인물들이 “정원”을 무대로 행동함으로써 상징주의극과 같은 해석의 여지를 남기는 김수온의 『애프터눈 티』, 언어의 반복, 대화의 맥락 없음 등 부조리극의 장치를 도입해 유희적으로 의미와 무의미를 오가는 여성민의 『밤에 해변에』, 누군가를 그리워하는 서사를 시적 상황으로 설정하고 섬세한 직유와 은유를 통해 문장을 이끌어나가는 임현의 『미망』, “프랑크 헨젤”을 추적하던 서사가 급작스럽게 다른 결말에 이르게 될 때 각 인물의 언어(행동)와 의미(해석) 사이의 균열을 포착해 내는 정지돈의 『프랑크 헨젤』 등 때로는 시편에 가깝게 때로는 서사 장르에 가깝게 창작된 다양한 작품들을 통해 독자는 시와 소설의 본래적 의미에 답하는 낯설고 흥미로운 화법을 감상하게 된다. 특히 구병모의 『숨값』은 코로나 유행 이전, 미세먼지 등으로 실외 활동 시 일부 소비되던 마스크에서 착상한 작품이다. 실제로 마스크 품귀 현상이 발생한 코로나 시기를 거쳐 지금은 실내 필수품이 된 현실을 염두에 둘 때, 문학이 시대의 무의식을 반영하는 동시에 배반하는 과정을 살필 수 있다. 단순한 형식의 차원을 넘어 산문에 잠재된 시적 아이러니를 발생시킨다는 점에서 의미를 부여할 수 있다."
아버지의 정인,S000061898189,"지난 1976년 중편소설 〈갱(坑)〉으로 제11회 세대신인문학상을 수상하고 문단에 등단한 후 소설집 〈갱(坑, 자료원 1996)〉, 장편소설 〈하늘 강냉이 1∼2권(자료원 2000)〉, 〈청해당의 아침(자료원, 2001)〉, 〈퇴함 1∼2권(메세나, 2003)〉, 〈장군의 여자 1∼2권(메세나 2010)〉 등을 발표해 온 소설가 서동익이 지난 34년간 문예지에 발표했던 중·단편 소설 8편을 간추려 두 번째 소설집을 펴냈다. 작가는 문단 등단 후 남북분단으로 인한 〈한국 현대소설문학의 반쪽 현상〉과 〈왜소성〉을 발견, 이를 극복하는 장편소설을 집필하다 북한 동포들의 일상적 라이프 스타일과 생활용어 속 정치용어, 경제용어, 은어 등에 막혀 실패한 후 직장을 대북전문기관인 자유의 소리방송, 통일부, 국방일보, 사)북방문제연구소 등에서 재직하며 전문적으로 북한을 연구하며 소설가 겸 북한전문가로 활동해왔다. 이번에 출간된 소설집에도 북한을 배경으로 하는 소설이 3편이나 수록돼 있을 정도로 그의 소설작품 속에는 언제나 남북한이 공존하며 한국 현대소설문학의 반쪽 현상을 극복하고자 하는 작가의 의지와 문학적 햇살이 빛나고 있다.이번에 출간된 작가의 소설집에는 지난 30년간 우리 국민(또는 북한주민)의 실존적 삶을 8편의 중·단편 소설로 압축한 작품집으로, 〈대청봉 가는 길〉은 IMF 외환 위기 당시 김영삼 정부가 국가 부도를 선언한 후 우리 국민과 출판계 종사자들이 당해야만 했던 비극적인 수난사를 조명한 소설로 독자들의 심금을 울린 작품이다.〈밤길〉은 IMF 돌풍이 남한 전역을 휩쓸고 갈 때 군사분계선 넘어 2000만 북한 주민들이 식량 배급제가 중단된 〈미공급 시기〉 식량을 구하려고 이승의 마지막 〈밤길〉을 헤매다 시체로 변해 공동묘지로 실려 간 평안도, 량강도, 자강도, 함경도 지역 주민 300만 명 아사 참사를 소설로 형상화한 작품이고, 〈아버지의 정인〉은 1970년 6월 5일 오후 1시경, 연평도 해상에서 NLL(북방한계선)을 몰래 넘어와 우리 어선을 보호 중이던 해군방송선을 향해 포격을 가해 승조원 20명 전원을 사상하게 한 후 그 시신과 방송선 선체를 북으로 끌고 간, 이른바 〈해군방송선 피랍 사건〉의 전모와 그 피랍자 유가족들이 남쪽에서 20여 년간 받아들여야만 했던 남북분단의 실제적 고통을 토로한 소설.〈그 마을〉은 해마다 50,000명 이상 태어나는 선천성이상아, 즉 옛날 어른들의 말로 ‘배냇병신’이 현대를 살아가고 있는 젊은 어머니의 뱃속에서부터 계속 태어나고 있는 실상을 추적한 소설로, 작가는 “이 선천성이상아의 출생을 신의 실수일까? 아니면 신을 능멸한 오만한 인간에 대한 경고일까?” 하고 현대를 살아가는 우리들에게 묻고 있다.이 외에도 현대인의 탐욕을 주제로 한 〈걸신〉, 전통적 가부장제 아래서 일찍이 가정을 일궈 가족을 부양해오던 가장이 탈선해 가정 내에서 폭력을 일삼는 〈아버지의 팔심〉, 이승에서 한평생을 다 살고 저승으로 떠나간 선조의 시신과 유골 문제를 사회적 시각에서 조명한 중편소설 〈그해 4월의 체험〉이 이 시대를 살아가는 독자들에게 감동을 안겨주고 있다."
짐승 같은 뉴비 9,S000061838472,"*뒷표지 글입니다.모든 게이트 공략법은 머릿속에 있다!절대자 뉴비(?)가 휘두르는 격노의 철권鐵拳!차원 역류에 휘말려 야수계로 떨어진 최원호야수계의 수왕獸王이 되어게이트 사태를 수습하고거신의 조각을 얻어 지구에 돌아오니……레벨이 다시 1?무리한 마나 운용으로 폐인이 된 동생의식불명, 행방불명에 사망까지 한 친구들신인류라 주장하는 테러리스트의 위협까지……모든 걸 돌려놓아야 한다, 게이트 사태 이전으로!야수계의 구원자, 최원호업적을 복구해 지구를 구하라!"
미칠 듯이 사랑했다 세트(전3권),S000061896749,"아스라이 멀어져간 70년대 숨겨졌던 첫사랑의 향수!파도에 실려 오는 듯한 고결한 사랑과 믿음, 이해와 포용의 가치가 존재하는 아름다운 영혼은 첫사랑이다.첫사랑을 잉태했던 그 바닷가를 찾아 눈물 짖는 여인!행복한 가정을 지키기 위해 남편의 과거를 가슴에 품은 여인!두 여인의 운명적인 동행이 펼치는 눈꽃 같은 특별한 가족!"
깊은숨,S000061776832,“그들은 회피하지 않는다. 도망치지 않는다.정직하게 온몸으로 환멸의 순간을 겪어낸다.고독하고 의연한 수련자처럼. 그들이 수련하는 것은 삶 그 자체다.”_정이현(소설가)
